,tweet_favorite,tweet_id,tweet_retweet,user_favorite,user_follower,user_friend,user_id,user_mention_favorite,user_mention_follower,user_mention_friend,user_mention_id,user_mention_screen_name,user_mention_statuses,user_screen_name,user_statuses
0,0,771555344933724161,0,0,11,40,770196675172372481,N/A,N/A,N/A,N/A,N/A,N/A,Fuokdi_Leenso,6848
1,0,771555337023348740,0,0,0,1,4867321497,1382,63777828,945,10228272,YouTube,17383,NitroNinja900,24
2,0,771555316286664705,0,879,567,538,156175231,396,111,99,2335071882,nechi_28,1575,kai_kk2k,40000
3,0,771555294451077120,0,447,46,108,705383805687721984,1382,63777828,945,10228272,YouTube,17383,RealAmeerYT,2207
4,0,771555292756619266,0,0,64,58,760569590862798850,N/A,N/A,N/A,N/A,N/A,N/A,Qaotya_Qoaspe,45828
5,0,771555285815087104,0,0,64,58,760569590862798850,N/A,N/A,N/A,N/A,N/A,N/A,Qaotya_Qoaspe,45828
6,0,771555281624977408,0,26298,345,122,401297414,N/A,N/A,N/A,N/A,N/A,N/A,Jadenir100,11389
7,0,771555280781848576,0,0,52,77,2929581271,N/A,N/A,N/A,N/A,N/A,N/A,kabarwebcom,16170
8,0,771555277514473472,0,0,64,58,760569590862798850,N/A,N/A,N/A,N/A,N/A,N/A,Qaotya_Qoaspe,45828
9,0,771555275773927428,0,1489,207,216,3401590079,1382,63777832,945,10228272,YouTube,17383,EDDxample,2558
10,0,771555271315292160,0,1,261,805,773496032,N/A,N/A,N/A,N/A,N/A,N/A,startgadget,4045
11,0,771555268962332673,0,676,20,23,733301566850105345,1382,63777832,945,10228272,YouTube,17383,damilol12,792
12,0,771555257625088000,0,2461,346,98,4131698653,1382,63777828,945,10228272,YouTube,17383,Daxer970,785
13,0,771555255754432516,0,826,49,123,3230995748,1382,63777828,945,10228272,YouTube,17383,Justin2982,3291
14,0,771555254034763777,259,1301,236,224,3976551731,3022,4075,76,2940272369,Lennoxbball,5982,HamidTmtcPoto,5329
15,0,771555253569236993,0,253,158,137,184988606,N/A,N/A,N/A,N/A,N/A,N/A,elitrope,1254
16,0,771555248124997636,0,7,15,51,2487075050,1382,63777832,945,10228272,YouTube,17383,DaGato2013,2114
17,0,771555238411051008,0,2285,765,775,219522272,N/A,N/A,N/A,N/A,N/A,N/A,mitsu_JK,76068
18,0,771555219385659392,0,4266,83,212,3314140870,1382,63777834,945,10228272,YouTube,17383,LUCHI_MANTOVANI,799
19,0,771555215292063745,0,9,14,56,2559452874,1382,63777830,945,10228272,YouTube,17383,ReichenProject,117
20,0,771555165417508864,0,204,19,61,734899684809015297,1382,63777827,945,10228272,YouTube,17383,ManyCraftGames,1765
21,0,771555148711682048,0,2769,86,172,3308313943,1382,63777835,945,10228272,YouTube,17383,megandroiid,4540
22,0,771555102033227776,0,0,716,496,2380467398,N/A,N/A,N/A,N/A,N/A,N/A,MineCraft_Poko,6769
23,0,771555098367406080,1,5,92,2,3140256214,0,49,44,762707352575414272,Yuante_Maatwu,38001,IRTMC,3375
24,0,771555094613495808,0,0,230,0,716981245587140609,N/A,N/A,N/A,N/A,N/A,N/A,Zeerbi__Keatko,195760
25,0,771555089341308929,1,5,92,2,3140256214,0,1,13,3276853453,AlexGaming150,130,IRTMC,3375
26,0,771555080973590528,0,0,230,0,716981245587140609,N/A,N/A,N/A,N/A,N/A,N/A,Zeerbi__Keatko,195760
27,0,771555076489945094,0,0,49,44,762707352575414272,N/A,N/A,N/A,N/A,N/A,N/A,Yuante_Maatwu,37998
28,0,771555071855210496,0,1,2,6,3134811155,1382,63777829,945,10228272,YouTube,17383,minty44100,449
29,0,771555071733538816,259,5,92,2,3140256214,3022,4075,76,2940272369,Lennoxbball,5982,IRTMC,3375
30,0,771555068407537665,0,1,303,187,2811271964,N/A,N/A,N/A,N/A,N/A,N/A,mssp_smnt,7153
31,0,771555063248539650,0,0,49,44,762707352575414272,N/A,N/A,N/A,N/A,N/A,N/A,Yuante_Maatwu,37998
32,0,771555060492832768,182,73,4,39,753411903578316800,1734,1015,58,3004781079,UnTalJunxy,1201,MarkitosLoL_9,122
33,0,771555058714501127,0,0,230,0,716981245587140609,N/A,N/A,N/A,N/A,N/A,N/A,Zeerbi__Keatko,195760
34,0,771555058353713152,0,0,2169,1430,2620722306,N/A,N/A,N/A,N/A,N/A,N/A,bayvercdownbee,48871
35,0,771555044986544128,0,0,49,44,762707352575414272,N/A,N/A,N/A,N/A,N/A,N/A,Yuante_Maatwu,37998
36,0,771555035406741504,0,36,43,12,388711247,1382,63777836,945,10228272,YouTube,17383,Ridokuto,8116
37,0,771555031963152384,1,5,92,2,3140256214,2559,2302,1599,583036147,VideoGames_Up,44928,IRTMC,3375
38,0,771555031753502720,0,0,544,4,494876321,N/A,N/A,N/A,N/A,N/A,N/A,CraftingNinjas,69327
39,0,771555028226101248,1,2216,7337,8049,3569519714,100,160,142,3254754957,huskywolfgamer1,936,MrMcNugget3,2076
40,0,771555020693135360,182,557,35,32,3924217157,1734,1015,58,3004781079,UnTalJunxy,1201,Faucol_YT,593
41,0,771555006591803393,0,186,3497,3755,3025391762,N/A,N/A,N/A,N/A,N/A,N/A,gamelover_ytr,12772
42,0,771555001223172096,0,141,293,512,711993445523574786,1382,63777832,945,10228272,YouTube,17383,Lehvieira7,158
43,0,771554976661286912,0,2,6,52,2942408331,1382,63777836,945,10228272,YouTube,17383,educraftplays,44
44,0,771554924807069697,1,2559,2302,1599,583036147,N/A,N/A,N/A,N/A,N/A,N/A,VideoGames_Up,44928
45,0,771554902380122112,2,9,40,22,739382746280165376,0,262,2,342935416,myplaystation,5441,RetweetMCbot,1836
46,0,771554890325733376,259,242,35,92,743851918510809092,3022,4075,76,2940272369,Lennoxbball,5982,prodigy_clstl,1960
47,0,771554881257611265,1,0,1,13,3276853453,1382,63777841,945,10228272,YouTube,17383,AlexGaming150,130
48,0,771554849250947073,1,0,49,44,762707352575414272,N/A,N/A,N/A,N/A,N/A,N/A,Yuante_Maatwu,37998
49,0,771554847564849157,0,1,800,1143,286626511,N/A,N/A,N/A,N/A,N/A,N/A,minecraft_bot,49678
50,0,771554845824200705,0,0,0,10,2437779589,1382,63777830,945,10228272,YouTube,17383,macpolotora,136
51,0,771554840380002304,0,0,49,44,762707352575414272,N/A,N/A,N/A,N/A,N/A,N/A,Yuante_Maatwu,38001
52,0,771554834726072320,5,14721,623,296,472512484,10144,1621,852,3303356452,willybealright,17909,chupamestaxx,28297
53,0,771554830913372160,0,0,49,44,762707352575414272,N/A,N/A,N/A,N/A,N/A,N/A,Yuante_Maatwu,38001
54,0,771554829499891712,0,6936,574,478,2329502492,N/A,N/A,N/A,N/A,N/A,N/A,Kat_Graceffa,13590
55,0,771554813993562112,0,0,0,3,771553175660732416,N/A,N/A,N/A,N/A,N/A,N/A,ymuyukpopsajma,2
56,0,771554809845456896,0,364,2123,155,2977714448,1015,559,156,3351842954,Risxng,11969,cenodream,622
57,0,771554786894229505,0,23,2,19,736039919349424128,N/A,N/A,N/A,N/A,N/A,N/A,RamonaSkyeArt,3
58,0,771554735505616896,0,13,12,19,713211285937061889,1382,63777842,945,10228272,YouTube,17383,Gaxto_Rivera,567
59,0,771554731818754052,5,43263,565,119,2224153687,10144,1621,852,3303356452,willybealright,17909,SkySalvatore1,19365
60,0,771554727179931648,259,1477,926,407,2945306164,3022,4075,76,2940272369,Lennoxbball,5982,Chqllenged,1260
61,0,771554702638985218,0,3238,35,26,3385155833,1382,63777839,945,10228272,YouTube,17383,Foudasay,3469
62,0,771554700269264903,0,0,10,9,1047846546,1382,63777841,945,10228272,YouTube,17383,sharmindran22,768
63,0,771554694841835520,2,2417,269,245,3655407855,1755,476,339,2530345664,NerdyKnittah,1437,G00glechr0mx,3287
64,0,771554680073707525,0,17,11,19,718216223985704960,1382,63777842,945,10228272,YouTube,17383,FrankDd20,208
65,0,771554668820303873,0,307,392,315,449038815,N/A,N/A,N/A,N/A,N/A,N/A,kaitoyellow,13525
66,0,771554662692458496,0,0,434,0,3832412602,N/A,N/A,N/A,N/A,N/A,N/A,Vaenyu__Foebve,404596
67,0,771554661299912704,1,56826,2688,55,2805705614,6531,1378,869,49423379,gnomedic,4479,DnDDomain,128035
68,0,771554659982938112,0,0,21,20,3332001069,1382,63777841,945,10228272,YouTube,17383,RuiGamerextreme,949
69,0,771554654916190208,0,0,434,0,3832412602,N/A,N/A,N/A,N/A,N/A,N/A,Vaenyu__Foebve,404596
70,0,771554646221393920,0,0,434,0,3832412602,N/A,N/A,N/A,N/A,N/A,N/A,Vaenyu__Foebve,404596
71,0,771554610364297217,63440,0,0,4,771553845809852416,262,139337,1655,2285395602,trianglegs,941,NeonExeoPvp,2
72,0,771554608946647040,0,0,1,0,756118473315524608,N/A,N/A,N/A,N/A,N/A,N/A,CraftingVn,50
73,0,771554606161592320,0,20,152,79,98013369,N/A,N/A,N/A,N/A,N/A,N/A,jccoder,69505
74,0,771554598020526080,0,342,103,264,3276444638,1382,63777837,945,10228272,YouTube,17383,Packerguy23,685
75,0,771554580228255745,0,5425,465,199,2877558913,N/A,N/A,N/A,N/A,N/A,N/A,YUNOUL,40616
76,0,771554579867578369,0,2,6,41,759892102369030146,8056,342161,631,384932951,chrismd10,17903,fubby123,8
77,0,771554577023770624,0,206,135,555,1689506960,N/A,N/A,N/A,N/A,N/A,N/A,itsmittas,1455
78,0,771554568685486080,0,1,11,26,4718158413,550,2867,6,2535206214,roviverse,1942,ItzDragonFire,91
79,0,771554567695634432,0,1,40,128,767683586979880960,N/A,N/A,N/A,N/A,N/A,N/A,minecraft_asd,346
80,0,771554551119740928,0,0,1988,2667,1943332748,N/A,N/A,N/A,N/A,N/A,N/A,take_san_bot,21133
81,0,771554547537817602,0,0,6,13,3387722435,1382,63777837,945,10228272,YouTube,17383,Umbrella962,285
82,0,771554544694145024,0,774,67,58,763424539799789568,N/A,N/A,N/A,N/A,N/A,N/A,j_b_ny,2882
83,0,771554538532724736,0,15,3,16,943618664,1382,63777836,945,10228272,YouTube,17383,RafaelYamane,458
84,0,771554533059080196,0,478,36,93,230554567,N/A,N/A,N/A,N/A,N/A,N/A,ExoticxStarfish,960
85,0,771554529116434432,0,5458,211,153,3694444339,11,1028091,28,64565898,Minecraft,224,SoEyeSey,2774
86,0,771554516068016128,0,139,331,252,4391211922,N/A,N/A,N/A,N/A,N/A,N/A,quentindeclerc3,2742
87,0,771554500519735296,0,0,1428,5,2487071101,N/A,N/A,N/A,N/A,N/A,N/A,FrenchAileen1,12353
88,0,771554479959252993,0,15,8,16,4830458285,1382,63777841,945,10228272,YouTube,17383,Mr_M1103,1097
89,0,771554459478466560,0,3017,628,538,4404597972,N/A,N/A,N/A,N/A,N/A,N/A,rubiuhwey,5207
90,0,771554451089788929,259,108,39,156,755906892447125504,3022,4075,76,2940272369,Lennoxbball,5982,iTsEdisonMC,103
91,0,771554413756375042,0,4273,518,817,2645962309,1382,63777843,945,10228272,YouTube,17383,luffygame998,13830
92,0,771554410807693313,1,17823,115159,776,1345471728,500,449,700,741824687114588162,ShadowremnentMc,1539,ShoutGamers,150423
93,1,771554407565529089,1,500,449,700,741824687114588162,17823,115159,776,1345471728,ShoutGamers,150423,ShadowremnentMc,1539
94,0,771554387000893440,0,3069,368,274,3215133983,1562,186,177,65273095,dracov8605,9341,savetofile,5003
95,0,771554375277752320,0,0,48,58,736911845177458689,N/A,N/A,N/A,N/A,N/A,N/A,takuwanbot,1504
96,0,771554328519716865,2,496,29,64,2649358890,2434,2145,96,2747215380,PinopeYT,4970,gamesstep,709
97,0,771554327383027712,0,62,10,71,3646833017,1382,63777859,945,10228272,YouTube,17383,nacho_kapoo,526
98,0,771554325042573313,0,2409,337,456,2512315622,N/A,N/A,N/A,N/A,N/A,N/A,rkmg_oshirukot,20113
99,0,771554319438983168,0,73,38,101,752943419278843904,1382,63777859,945,10228272,YouTube,17383,donavinMLG,128
100,0,771554316578541573,623,13691,184,332,719906238415417345,21461,153603,500,365815687,CrankThatFrank,17921,__eizz,14482
101,0,771554302640869385,0,3,9,43,4330848034,1382,63777842,945,10228272,YouTube,17383,riquelme1227,136
102,0,771554296160583680,0,0,6,9,2918115012,1382,63777859,945,10228272,YouTube,17383,ashw242,18
103,0,771554277001039874,0,98,13,16,1210106046,1382,63777843,945,10228272,YouTube,17383,AngelBy772,184
104,5,771554266745929729,2,6531,1378,869,49423379,582,17434,3003,2910985258,TwitchSharer,614864,gnomedic,4479
105,0,771554255136104450,0,1,6,90,701567599910387712,1382,63777847,945,10228272,YouTube,17383,VIPEADOCRAFT,90
106,0,771554244520402945,0,0,136,185,3241642078,N/A,N/A,N/A,N/A,N/A,N/A,MinecrafteBay,23707
107,0,771554240661639173,0,21601,650,523,1080877532,N/A,N/A,N/A,N/A,N/A,N/A,WigettaftGuimel,32165
108,0,771554239810109440,0,4920,880,1206,1224637202,N/A,N/A,N/A,N/A,N/A,N/A,Friend20My,10414
109,0,771554233636184065,0,8,11,18,4639348833,1382,63777859,945,10228272,YouTube,17383,iRebytex,55
110,0,771554232168091649,45,1746,14,16,751661632510582784,207240,1182764,545,268270621,Vikkstar123,71591,SLamerichs,1679
111,0,771554230502985728,0,2656,102,199,2322894074,1382,63777846,945,10228272,YouTube,17383,mackenziekstorm,1327
112,0,771554229370490881,2,66509,8737,6,717487503373107201,50,64,77,749386221005185025,Paandaz_,64,RTDNR,223749
113,0,771554197489672194,0,3157,985,2848,707678567732215809,1382,63777843,945,10228272,YouTube,17383,adr_cabral,1422
114,0,771554191659585538,0,1555,156,411,3281164627,1382,63777860,945,10228272,YouTube,17383,EfrenHe0110,2618
115,0,771554170302177282,0,13233,1195,733,249821290,N/A,N/A,N/A,N/A,N/A,N/A,vinisoraceueda,11843
116,0,771554169790402561,0,13388,346,293,1450524182,11091,1356,196,2357308219,Sparkierdust,3968,gremlinfan123,16537
117,0,771554139390169088,0,0,310,0,4208588237,N/A,N/A,N/A,N/A,N/A,N/A,Raiwji__Pautro,318028
118,0,771554130636582914,0,0,310,0,4208588237,N/A,N/A,N/A,N/A,N/A,N/A,Raiwji__Pautro,318028
119,0,771554126928818177,0,1026,603,262,1573254810,1382,63777844,945,10228272,YouTube,17383,luukzilla,6505
120,0,771554120150847489,0,0,310,0,4208588237,N/A,N/A,N/A,N/A,N/A,N/A,Raiwji__Pautro,318028
121,0,771554116841590784,15,1770,34,91,1895335543,1597,292479,90,293108669,GonaInLive,22596,sebasti13717004,523
122,0,771554116753502209,623,4035,592,1263,3249052807,21461,153603,500,365815687,CrankThatFrank,17921,bluejeanlester,3669
123,0,771554114018824192,0,1013,91,74,3386508015,1382,63777844,945,10228272,YouTube,17383,Ivan111_YT,974
124,0,771554109765750785,31,1770,34,91,1895335543,1597,292479,90,293108669,GonaInLive,22596,sebasti13717004,523
125,1,771554098717925380,0,12,8,30,717773747093114880,1382,63777846,945,10228272,YouTube,17383,LJCYT11,512
126,0,771554083161251840,0,0,1555,4857,4901252007,N/A,N/A,N/A,N/A,N/A,N/A,Games_Alibaba,53168
127,0,771554081684885504,623,10132,611,839,3079393245,21461,153603,500,365815687,CrankThatFrank,17921,_Subbydingdong_,10475
128,0,771554079730315265,0,201,674,851,1929335359,N/A,N/A,N/A,N/A,N/A,N/A,kisa_rpg7,2151
129,0,771554068078604288,0,24,18,41,1653641550,1382,63777864,945,10228272,YouTube,17383,mtbarbosa01,1521
130,0,771554062940504064,0,67,28,40,390498061,14069,589,315,191194733,Brunoso25,44064,Willywolfy,1392
131,0,771554052245065728,0,17779,1534,278,2843081259,1382,63777846,945,10228272,YouTube,17383,Filhota_do_Mike,2569
132,1,771554050600951808,2,50,64,77,749386221005185025,128065,47975,12,3065808191,DNR_CREW,464896,Paandaz_,64
133,0,771554048147193856,259,3380,314,1286,2898048772,3022,4075,76,2940272369,Lennoxbball,5982,MarblesStephen,2692
134,0,771554035186798592,5,21601,650,523,1080877532,10144,1621,852,3303356452,willybealright,17909,WigettaftGuimel,32165
135,0,771554001506570241,0,32,16,19,768631082522517505,N/A,N/A,N/A,N/A,N/A,N/A,VloneFlare,47
136,0,771553981235552257,5,40424,306,365,568554459,15688,20146,219,3408546113,ElvistheAlien,7370,dragonddark,37749
137,0,771553977615822849,0,81,51,243,710173011152867328,1382,63777866,945,10228272,YouTube,17383,M4TT3USsK,539
138,1,771553916102152192,0,1,8,16,2512170116,1382,63777847,945,10228272,YouTube,17383,JiasoonWong,440
139,0,771553914596364288,5,35461,1581,395,2181252076,10144,1621,852,3303356452,willybealright,17909,SamuelxIdiot,77479
140,0,771553906220408832,0,2275,98,39,2415089868,1382,63777865,945,10228272,YouTube,17383,LinexGameYT,1965
141,0,771553896854454274,0,617,41,13,3875347348,1382,63777859,945,10228272,YouTube,17383,DiguinhoMatos1,807
142,0,771553878210863104,54,5,17,69,761015647744557056,74,1720324,128756,20273398,gameinformer,53174,r0ck3rchick23,25
143,0,771553868106739712,0,7,65,151,3281140058,1382,63777860,945,10228272,YouTube,17383,Frank_Gamer123,5368
144,1,771553836662034432,0,0,9,10,4837258846,1382,63777867,945,10228272,YouTube,17383,Caiorx24Games,89
145,0,771553826402729984,45,133,135,134,767541814307885057,47313,3504,1351,1853845963,58_gopper,30523,sacchiy115,241
146,1,771553815690477569,0,59,236,537,3222275774,N/A,N/A,N/A,N/A,N/A,N/A,NeodymiumMC,8778
147,0,771553790407258112,0,29266,689,245,1350395449,N/A,N/A,N/A,N/A,N/A,N/A,KingMYLZ,19546
148,0,771553784686194688,0,9805,1839,809,3570303496,1382,63777860,945,10228272,YouTube,17383,GraphicsRiich,18058
149,0,771553770043879425,0,6,24,25,3499214952,N/A,N/A,N/A,N/A,N/A,N/A,nyaontubenico,216
150,0,771553767539912708,0,155,37,132,4716890652,3482,848,1323,712483152694878208,FloofyPeep,8214,ShadingShadowYT,370
151,0,771553766352924672,0,556,518,797,3396475528,1382,63777867,945,10228272,YouTube,17383,DannManeralho,1016
152,0,771553766193504257,3,24836,262,69,2986342586,1623,2272,109,2479027048,Juego_Retro,3330,pl4yl3x,27083
153,0,771553762695536640,8,85,23,37,722853017620324353,407,209,590,3400309433,Justingonz2,1322,DeadEye___,78
154,0,771553756215332865,0,167,6,80,767581487541592064,187,4686,8,755627755925012480,SamStrangeYT,80,Clucas_20,6
155,0,771553741791043585,0,7,65,151,3281140058,1382,63777859,945,10228272,YouTube,17383,Frank_Gamer123,5368
156,0,771553729921200128,0,3,1,15,753216054176931840,1382,63777860,945,10228272,YouTube,17383,PabloSampaio14,306
157,0,771553728339939328,3,10326,667,929,1674188413,5586,1151,1744,37276764,Stacykrugger,6933,TrueFBV,11244
158,0,771553720597262336,0,1079,176,601,4900315480,1382,63777861,945,10228272,YouTube,17383,OsopanHD,5330
159,0,771553718399401984,6,289108,3160,5000,109245855,9708,5691,2684,27673327,mtholfsen,11739,madhureshsethi,97579
160,0,771553711407575044,0,3182,78,59,4043705416,12258,1680862,313,506738412,rezende_evil,64844,TekayThunder,4320
161,0,771553690092134401,259,119,70,346,2723178502,3022,4075,76,2940272369,Lennoxbball,5982,killerzaspect99,441
162,0,771553684442406914,0,1825,81,287,731153782688628736,4119,727544,482,55243527,MikeLink1,30155,Thaysxw,781
163,0,771553662841724932,0,3781,167,427,3776032579,30178,77986,449,1679747004,MonsterDroiid,52393,Bryan_GamerTP,2637
164,0,771553632927961088,0,0,87,30,1197556284,N/A,N/A,N/A,N/A,N/A,N/A,Minecraft_bots,20099
165,0,771553618994405376,0,250,148,143,3314053539,1382,63777867,945,10228272,YouTube,17383,JDOG09YT,1320
166,0,771553606331871237,0,1603,1330,858,2941554343,N/A,N/A,N/A,N/A,N/A,N/A,AzamaruKun,7494
167,0,771553604746350592,0,4,6,77,1648895586,1382,63777860,945,10228272,YouTube,17383,ry_sewell,105
168,0,771553601546129410,0,1048,100,241,894847530,200,31,105,2954114473,n8sand,73,Chica_psyd,1081
169,0,771553599415398404,0,204,19,61,734899684809015297,1382,63777867,945,10228272,YouTube,17383,ManyCraftGames,1765
170,0,771553583858802688,0,5,21,119,187346338,1382,63777868,945,10228272,YouTube,17383,dessa14,1720
171,0,771553583221190657,0,81,51,243,710173011152867328,1382,63777867,945,10228272,YouTube,17383,M4TT3USsK,539
172,0,771553567635230721,0,326,246,79,741344273761636352,N/A,N/A,N/A,N/A,N/A,N/A,FLOTUSLUKE,2350
173,0,771553562400690180,623,3280,92,104,747815728364068864,21461,153603,500,365815687,CrankThatFrank,17921,freefallin_fast,1141
174,0,771553560794271745,7,85,23,37,722853017620324353,22,85,0,751521998317182976,MajesticGear,2,DeadEye___,78
175,0,771553557241671681,0,7,326,941,188602685,N/A,N/A,N/A,N/A,N/A,N/A,gmnavi,9232
176,0,771553551952728064,19,4863,750,740,4046817314,166,475,544,2351822755,UreUr,285,okad1997,16091
177,0,771553549729665024,0,820,32,25,4891304670,1487,86,163,2987880486,discomaster17,481,Konatone,800
178,1,771553538824470528,0,7754,261,94,3002561862,2158,377,122,3198375048,walshyzgame,2869,Invasionnns,19648
179,0,771553530893078528,1,1573,86,336,738184955361153024,874,18,56,4877159073,thelombax59,209,AgeofDarkness_1,444
180,0,771553520864505857,0,348,131,329,3379833561,1382,63777867,945,10228272,YouTube,17383,kingkiller143,2960
181,0,771553514094866437,145,482,146,185,963256897,N/A,N/A,N/A,333943997,F_sudachi,N/A,_yuki_masa_,13340
182,0,771553497263120384,1,15,284,69,743276623609339904,N/A,N/A,N/A,2994906022,katcat14211,N/A,JustGotTweeted,8485
183,0,771553495996432384,0,35,16,8,2943274875,N/A,N/A,N/A,10228272,YouTube,N/A,JeaneGenie,709
184,0,771553481198940160,0,102,554,1942,3254948486,N/A,N/A,N/A,N/A,N/A,N/A,leonysexymaid,13879
185,0,771553475117277184,0,18,498,660,73294163,N/A,N/A,N/A,N/A,N/A,N/A,leoretro,10757
186,0,771553467198418944,259,109,35,294,730525369560760320,N/A,N/A,N/A,2940272369,Lennoxbball,N/A,Dislikables,986
187,0,771553463746502656,0,10,12,6,725009311039119360,N/A,N/A,N/A,10228272,YouTube,N/A,VGT_CSGO,20
188,0,771553435778899968,1,15,284,69,743276623609339904,N/A,N/A,N/A,2710873964,MathFlashcards,N/A,JustGotTweeted,8485
189,0,771553434461798400,259,13174,61,155,3054822322,N/A,N/A,N/A,2940272369,Lennoxbball,N/A,Str80uttaMemes,1002
190,0,771553431173500928,0,42,139,314,4741450100,N/A,N/A,N/A,274544433,Sellfy,N/A,koutyandayo5656,178
191,0,771553415700754432,7,15,284,69,743276623609339904,N/A,N/A,N/A,751521998317182976,MajesticGear,N/A,JustGotTweeted,8485
192,0,771553399305154560,0,420,387,352,3323693736,N/A,N/A,N/A,N/A,N/A,N/A,anni_chikurin,1336
193,0,771553398470520833,0,204,19,61,734899684809015297,N/A,N/A,N/A,10228272,YouTube,N/A,ManyCraftGames,1765
194,0,771553391956721668,0,24,32,85,4606954943,N/A,N/A,N/A,10228272,YouTube,N/A,Firekiller143,1254
195,0,771553373367566336,0,659,54,40,1521079273,N/A,N/A,N/A,N/A,N/A,N/A,rudora_0721,40485
196,0,771553372583317504,0,194,2021,2144,198643601,N/A,N/A,N/A,N/A,N/A,N/A,popovici_ionut,327000
197,0,771553367369719810,0,3,9,32,757418814271320064,N/A,N/A,N/A,10228272,YouTube,N/A,dm3nor,115
198,0,771553349908914177,0,22,1670,1075,756489386,N/A,N/A,N/A,N/A,N/A,N/A,8131games,46868
199,0,771553346318589952,259,451,221,98,3376655458,N/A,N/A,N/A,2940272369,Lennoxbball,N/A,ShrekCityUHC,1614
200,0,771553341482557440,1,37,1650,2131,4642266853,N/A,N/A,N/A,765671988182519808,8bitcosmos,N/A,TwitchHispano,18498
201,0,771553329063223300,0,3072,2061,53,1922390684,N/A,N/A,N/A,10228272,YouTube,N/A,AlerionCenter,8065
202,1,771553322004119552,0,503,416,60,970863714,N/A,N/A,N/A,10228272,YouTube,N/A,Luis_AYM,3628
203,0,771553320125108224,0,4099,2425,3401,2213545872,N/A,N/A,N/A,N/A,N/A,N/A,VFomal,7097
204,0,771553315612004353,7,2240,184,120,2739562596,N/A,N/A,N/A,751521998317182976,MajesticGear,N/A,namelesspvp,644
205,0,771553279302000640,529,85,23,37,722853017620324353,N/A,N/A,N/A,4129704514,PSCGewinnspiele,N/A,DeadEye___,78
206,0,771553274000318464,1,51,1799,2101,2710873964,N/A,N/A,N/A,N/A,N/A,N/A,MathFlashcards,49474
207,0,771553265280360448,1,38,1123,17,716998591684816896,N/A,N/A,N/A,719462285828182016,arashichatta,N/A,minecraft_tabi,636
208,0,771553262235295744,1,0,11,69,2994906022,N/A,N/A,N/A,10228272,YouTube,N/A,katcat14211,111
209,0,771553239007240192,0,693,104,331,3078474821,N/A,N/A,N/A,10228272,YouTube,N/A,tylermaxted,806
210,0,771553230002106368,0,17798,2140,608,857437538,N/A,N/A,N/A,10228272,YouTube,N/A,MyLifeAfonso,23769
211,0,771553216135729152,0,187,7,41,747959357879488512,N/A,N/A,N/A,10228272,YouTube,N/A,leodgameoficial,593
212,0,771553204966268928,0,16,38,108,2868966875,N/A,N/A,N/A,10228272,YouTube,N/A,Luizcarlos__97,4245
213,0,771553200264454145,0,127,31,138,2881630179,N/A,N/A,N/A,10228272,YouTube,N/A,xDennerOliveira,2553
214,0,771553200159600641,0,12,21,69,729852601576108032,N/A,N/A,N/A,10228272,YouTube,N/A,Michaelhanna991,70
215,0,771553200092524544,0,78717,546,134,584147320,N/A,N/A,N/A,N/A,N/A,N/A,iFrankis_,35631
216,0,771553192941203456,0,5269,332,248,2961284943,N/A,N/A,N/A,10228272,YouTube,N/A,oBarbosaV,11696
217,0,771553191397777408,0,363,17,88,3291849736,N/A,N/A,N/A,N/A,N/A,N/A,lapolapoh,503
218,0,771553186695872516,18,4,2,16,706590174004670464,N/A,N/A,N/A,527489407,ElRichMC,N/A,ArmandoJouse,13
219,0,771553185748033536,0,83,192,165,112354111,N/A,N/A,N/A,10228272,YouTube,N/A,iSeb_Vettel1,30302
220,0,771553184703614976,0,3982,118,74,2758966558,N/A,N/A,N/A,10228272,YouTube,N/A,YTNovagamer,6691
221,0,771553176801546244,0,46550,737,681,324073443,N/A,N/A,N/A,N/A,N/A,N/A,sakuraimikoto33,104470
222,0,771553176151470080,46,85,23,37,722853017620324353,N/A,N/A,N/A,3548245095,ayyyzoey,N/A,DeadEye___,78
223,0,771553154684989440,0,351,34,94,704169033390624769,N/A,N/A,N/A,10228272,YouTube,N/A,Sharky2201,434
224,0,771553138826366976,0,0,3,17,3567500055,N/A,N/A,N/A,10228272,YouTube,N/A,Freduder12345,56
225,0,771553132958539776,0,3238,35,26,3385155833,N/A,N/A,N/A,10228272,YouTube,N/A,Foudasay,3469
226,0,771553124565692416,259,2828,69,363,4747233555,N/A,N/A,N/A,2940272369,Lennoxbball,N/A,ShutUpKiwi,6303
227,1,771553104516886529,0,685,131,203,1286512118,N/A,N/A,N/A,N/A,N/A,N/A,tomowan_970105,6774
228,0,771553103497703424,1,500,449,700,741824687114588162,N/A,N/A,N/A,1672119949,News4mcpe,N/A,ShadowremnentMc,1539
229,1,771553101031481344,0,4,4,4,751420247891013632,N/A,N/A,N/A,10228272,YouTube,N/A,RodolfoJara117,49
230,1,771553096132546560,0,314,238,681,128435409,N/A,N/A,N/A,10228272,YouTube,N/A,00SN,13475
231,1,771553093200687104,0,9,19,21,2293254056,N/A,N/A,N/A,10228272,YouTube,N/A,Crusher_Jr,4231
232,0,771553062351544320,0,21,13,37,2561820627,N/A,N/A,N/A,10228272,YouTube,N/A,SharmeenJoseph,481
233,1,771553027660525568,1,213,263,108,1672119949,N/A,N/A,N/A,N/A,N/A,N/A,News4mcpe,892
